"","FENCE_12","HUMOR_36","VIDEO_3","RADIO_12","ELBOW_36","HUMAN_0","MAGIC_24","DAISY_0","VISTA_0","ORBIT_0","RODEO_3","NURSE_0","RELIC_36","HUMOR_12","EAGLE_0","VENUE_12","PATCH_0","FLAGS_3","POETS_12","RELIC_12","MAGIC_36","LILAC_24","JUROR_12","VENUE_36","IVORY_36","LASSO_3","FOGGY_3","REMIX_36","RELIC_3","IMAGE_36","VIDEO_12","WALTZ_3","HUMOR_0","FILMS_3","TOPAZ_3","JUROR_36","INTRO_12","LASSO_0","TOPAZ_0","RELIC_0","KAYAK_0","DAISY_3","TANGO_3","BLUSH_36","XEROX_12","FOGGY_36","HUMAN_36","FILMS_0","RODEO_12","EAGLE_12","SCOPE_24","QUART_36","QUART_0","QUART_3","ELBOW_12","VENUE_3","FILMS_24","VENUE_0","JUROR_24","TANGO_0","IMAGE_12","FILMS_12","FENCE_0","LAKES_0","JUROR_0","TOPAZ_24","IVORY_12","RADIO_3","EAGLE_3","FENCE_36","IMAGE_24","VISTA_12","WALTZ_24","JUROR_3","PATCH_3","BLUSH_24","ELBOW_3","LILAC_3","FENCE_3","IMAGE_0","PATCH_12","IVORY_3","NURSE_12","KAYAK_36","RADIO_0","FENCE_24","XEROX_0","SHAWL_3","LILAC_12","GLASS_0","BLUSH_0","VIDEO_36","GLASS_3","HUMOR_24","RELIC_24","ELBOW_24","IMAGE_3","INTRO_36","WALTZ_12","LILAC_0","HUMAN_12","QUART_24","POETS_36","BLUSH_3","IVORY_0","VIDEO_24","SCOPE_3","SCOPE_0","VIDEO_0","ORBIT_3","XEROX_3","ELBOW_0","BLUSH_12","RODEO_36","MAGIC_3","KAYAK_24","NURSE_3","WALTZ_36","HUMAN_3","SHAWL_12","FLAGS_36","VISTA_36","REMIX_3","FOGGY_24","MAGIC_0","KAYAK_12","FLAGS_24","DAISY_12","MAGIC_12","POETS_3","INTRO_3","REMIX_12","HUMOR_3","RODEO_0","INTRO_24","WALTZ_0","TANGO_12","REMIX_24","LILAC_36","FOGGY_12","RODEO_24","FOGGY_0","KAYAK_3","SHAWL_0","LAKES_3","FLAGS_12","GLASS_12","FLAGS_0","LAKES_24","LAKES_12","SCOPE_12","INTRO_0","VISTA_24","QUART_12","HUMAN_24","POETS_0","REMIX_0","VISTA_3","POETS_24"
"SL008808",12.3260361755203,12.9008290801067,12.6267585239529,12.1043038947479,11.6666234630456,12.3891473126631,12.5311133672729,12.7427936219876,12.2998948525068,12.3974072443754,13.4589063943437,13.1468391159374,11.9900330331541,12.8267867982857,12.6537407787066,12.3520986158278,13.5235252021486,12.3949181542034,12.9747551461005,13.4189989385494,13.0379072395594,12.3352507683128,11.9473081851718,12.6479979870325,13.0931369213532,12.6195322275721,12.803969636873,12.1406700304151,12.5833648836674,12.7018912198026,12.7534883782345,12.5699979725277,13.1919999299807,12.3445733225962,13.5134438643437,11.6553071015105,12.4691330198296,12.7684117960268,12.2742034117348,11.6203573057777,12.6773452674345,12.5997733997165,12.3671963100259,12.8285133767333,12.3868055587686,13.1334472915149,13.0323385078184,13.0415393783391,12.744034921527,12.0540276673365,12.3858624006415,12.5507948744165,12.637462626431,13.1688601200056,12.2621535858291,12.7593264711441,13.3066883165709,12.3359206598059,12.1184869155778,12.2524584736458,12.0888213580576,12.5686211964656,12.0358644304883,13.4747833101666,12.443617010864,12.2380762738433,13.6954023093527,13.5594965931187,12.0859371273375,12.5039002554432,13.5399826959649,12.4235624145281,13.2210735077458,13.1248482934726,12.3174974091789,13.8963040190221,13.5995874554544,12.4464630234169,11.7618420690629,13.2002856052243,12.1700502299516,12.1493660757799,12.7718401965406,12.7228288726543,12.18688801003,11.6540541793405,12.5016630560273,13.511419115505,11.7293233375977,12.685230606894,12.8536019639526,13.3299224424156,12.3097605447296,12.7208213918874,11.6503337538459,12.2640906804686,12.2060680804443,12.9342252971347,13.1756119226144,12.1435426542332,13.3086234451311,11.7645398985767,13.1153363223526,14.3421927574249,12.091237018648,13.0705905826927,12.2744363957139,12.2697403370284,12.510319128228,12.7897170267524,13.4134428206448,12.2677523078006,12.6700586903193,11.9207250197512,12.4230371009093,12.0546382314088,12.3694337661389,13.1576469392577,12.1367028005169,12.3362833878644,12.6322000421851,12.611785609073,12.5716341518571,12.4484002725476,12.4350190783297,12.532112370795,12.5192430943612,12.5029312282797,13.8889715053723,12.9555772624446,13.8457448522945,12.8988658698457,12.2746693420739,12.9242001188139,13.2067701886868,12.5429109459691,12.9594405333669,12.7415723195185,12.593881275697,13.1403504966284,12.6387074119759,13.4634605131892,12.0307705762557,12.4949305666923,12.301810535645,12.2639146883926,12.3558465935912,12.4799065448328,12.6685083101636,12.6361261159148,12.2440069826536,12.1669476250772,12.2420427147339,13.73003488542,12.051616808337,12.601585101421,12.105613917349,11.7132576204026,13.3682336113809
"SL005372",14.5075530973724,15.561550489862,15.2466552513547,14.3505455902601,11.9637630964427,14.7395063872874,11.5264992391366,14.50794326184,13.3012389562152,14.3205678828562,14.5281427304856,12.7565563225241,14.1488022640089,15.4442772683928,14.9218037537334,15.0297617196681,14.2674816655585,13.9737153012391,14.396544578445,14.6505132716762,15.244568242082,14.5639172011963,13.230515864122,15.5992009633668,15.0166037405283,15.0110830835627,14.4809479399181,11.6020956831374,15.2825925585204,14.8760180561792,15.4850714181016,15.2077960258823,15.0641954201688,14.7456585693838,15.4022559822334,11.5342542405341,14.3552340791998,14.9043382630245,14.4568869844505,12.5627432730513,15.1545096050903,14.3402812997741,14.4581822961964,15.225230035373,14.5769389555748,15.0219082275908,15.2337095428379,15.3157934788217,15.1865708143226,13.5804470195987,14.7130803716124,14.9935797256519,15.0529203609151,15.4435231261892,14.2158818009955,15.6086360090939,13.3989974770761,14.8582336001067,13.7318705442875,14.078492756665,13.8453430296924,14.6762711552873,14.1056548363939,13.2939457635183,14.4635435307446,14.694194627942,14.6677269518103,13.2774036480689,13.9567028503877,14.9555091543562,14.2576603849447,14.4049818641494,15.1131479736558,15.2372398422815,14.6348110501717,13.5122713378428,15.0930667520636,13.7804885053674,13.4201839361855,14.196678961665,13.7470180847614,14.0782592393416,14.6869217623978,14.9942738742767,13.8802052968698,12.6877474641484,14.4880723432716,13.97373323595,13.2435607929074,14.8582918872828,14.9504966644157,15.6279954821522,14.5542230955543,15.2371539312246,13.0933185201387,14.6575864175802,12.1207562729785,14.3400587110283,15.2755207321766,14.2175412427827,15.5376339892712,12.9589876332982,15.5935691142336,14.6038986789646,14.3955006649775,14.9785585320307,14.8056884603143,14.8881439037753,15.1494018029047,15.380078830147,14.1077401702457,14.5117897088148,14.8711977664265,13.4282685618015,14.2569236657628,14.5581516178953,14.6085724849017,15.367616097452,14.4273259404357,14.8959586248139,14.4199865041595,14.6701749016938,13.9870063649532,14.2569236657628,14.8228297121326,15.1857349404524,14.1252035734388,13.7060102894081,14.0276900598164,14.6524808929913,14.0136280010947,14.1909743657714,14.9876015490097,15.5702974846529,14.7472331802146,15.2024299660154,14.4800454409512,14.4820327157605,14.4339244294403,15.242712652024,15.339881311031,13.7263033218151,14.5004995846953,14.8791763813432,12.9745400672673,14.4050949152556,14.4500384456514,14.7601949521018,13.4059790682762,13.2323459722447,14.6000057963472,14.2667133501695,13.9588970362207,15.0233515273776,13.8635958656694,15.0704480301086,14.0005018268805,12.6415324820828,13.7099776790137
"SL008143",13.1026482904789,14.1965176031405,14.0102658374342,12.682775179067,12.1434469922017,13.4206708196951,13.2094838276182,13.6068909647143,13.1674651894682,12.8035257369114,15.0650458201113,14.7595241355176,12.6065208827753,14.1634688561302,13.6083125840759,13.2595373178075,15.320705371861,12.8338190826428,14.3604356105711,15.0787512496203,14.6376211133433,13.2619626705925,12.1087204618109,13.8288306835741,14.8729874303378,13.5749955338753,14.1982378310082,13.1520312708074,13.5866873495158,13.6586801039709,14.1115758468172,13.55546389159,14.7464513383154,13.1335436188863,14.9669559984385,11.1061703169451,13.4114050593773,13.904154772399,12.8540891798706,11.4009327894022,13.8938323934989,13.8353991011898,13.1275591261425,13.9751941658496,13.0569932651453,14.4311645759288,14.5014578057253,14.6286904494129,13.9305987523617,12.3628205255343,13.2935291255833,13.5713023234635,13.5358707057351,14.5470993736073,12.9814959302355,14.0837369284469,14.8413333801052,13.2707771178408,12.4814462812684,12.7905928625669,12.5361500612357,13.5239416916262,12.7941721472785,14.7802988197412,13.2463991796412,13.3018819671538,15.6561706485631,15.2499356256968,12.5049430957701,13.5972611278076,14.9339948722128,13.3087087586962,14.7700598908548,14.2938883033699,12.9863398227423,15.3704013456327,15.7595579438166,13.2440515940394,11.9301459479088,14.6801781861871,12.385511927665,13.472830431763,13.8745011376034,13.9663432207036,13.045657290553,12.0550112267325,13.612868497291,15.2780101650478,11.9824232267759,13.8923720509485,14.0465698408349,15.1000339794473,13.2915880188085,13.8601170269398,11.7608862427849,13.3943421077045,13.1116247470373,14.4621251901565,14.9813086153169,12.9757584235794,15.1908470832736,12.0379243937724,14.7557638735434,15.8080943954963,13.080950734297,14.6812658684106,13.2928248776202,13.6662351004147,13.6004356314493,13.763004829586,14.8806740475627,13.4519837772302,13.6365226677,12.3446565365993,13.2930117524234,13.1771080417037,13.4282554740547,14.8582287427357,13.0853562687538,13.524884473545,13.9505558970475,13.8776579892962,14.107756513898,13.4533992565793,13.5115055957925,14.0365943372544,13.7341697785745,13.9233924869497,15.3754840942009,14.4126690749848,15.6654941474574,14.6109498471686,13.2173216089623,14.3695155585273,14.6995182319196,13.6507264200907,14.5657506691768,14.3546075314421,13.7787239790039,14.6335345170925,13.9295543157328,15.0428264204805,13.0364483854409,13.8477425026758,12.9425694850477,13.0149793902844,13.1715833976682,13.3183450893166,13.6358087959881,13.8078982456025,13.165488034763,13.0408205296586,12.989252565166,15.2331103298868,12.7347096202258,13.7348577767215,13.2656003967854,11.9456267222298,15.0405637111587
"SL004119",8.00674683244059,8.09750545581802,8.60139939053183,8.18437948621294,7.99943633715208,7.95535930524299,8.23983716874035,7.97670731184688,8.01346225980656,8.04494049127973,8.30241045042562,7.67525138605026,8.08214904135387,8.07253459972295,7.83920378809694,8.15279185163912,8.13442632022093,8.24555270625568,7.96693797927846,7.64817779572482,8.03066713624694,8.38715571766298,7.95303237725324,8.29047969825131,7.90809234081827,8.09381367340273,7.95070169008901,7.90086680798075,8.17142702660754,8.06716542701711,8.55074678538324,8.08799314636232,8.02569327368077,8.10852445677817,7.90989308377004,7.92777796208234,7.91647664443772,7.95128471496697,8.01290383323064,8.12979817318714,8.08480838780436,8.02956331443266,8.21334728173344,8.05419729438881,8.3037807481771,7.83415498140132,8.02956331443266,7.87221314397577,8.38672474079917,7.86232740051799,8.26162483557912,8.09434164963584,8.19229281447077,8.02403150151675,8.20408201217437,8.19031854794182,7.59991284218713,8.12979817318714,8.07092594498551,8.14414836650889,8.38240787629496,8.0389189892923,8.01290383323064,8.61507783162923,8.0698525111258,9.5077946401987,7.88935185259465,7.77544567410286,8.11790278909403,8.12670447284319,7.90809234081827,8.05853297020161,7.93251005337989,7.90809234081827,8.70424950200186,7.92184093707449,7.58120058192496,8.38715571766298,7.86851392389546,7.86046625851717,8.75688985507462,8.3961766182344,7.99378756313484,8.3518226445507,8.21334728173344,7.93840342367024,8.12567176339259,7.67171796512923,8.3780780559955,7.98128185405741,8.33404976759958,8.3371758685863,8.06339508128851,8.1261882105221,8.03782146543497,8.04821438460804,7.97899639608894,7.86666075081999,7.89905475619441,8.65749710044411,7.92599941855622,8.08852325661663,8.16390121381454,7.74146698640115,8.32463061526719,8.45779126025604,8.17192735435346,8.25644459647344,8.52120781622399,7.91886323727459,7.95768248616512,8.12825215227739,8.08001802908917,8.6560672737256,8.38801728534514,8.13288525362516,8.1184220243132,7.92896244083598,8.02901108665907,8.14618679149074,7.94778302625542,7.78790255939143,7.78920757534734,7.97441458980553,8.23601419190008,8.04548665635946,8.22158712126481,7.90689059560852,7.992088609014,7.79766152585376,7.7292808460274,7.81698362325538,8.2460279805281,8.18090370917938,7.90267658665114,8.09222858438678,7.69696752623429,7.97039353791468,8.28863540903768,8.03452387533439,8.37590826307501,7.82336724004624,8.21577565302028,7.94544383637791,8.90779199835005,8.22207035524718,8.0574502721839,8.23935985027747,9.79733728828842,9.17766868660239,8.24222139509837,8.2460279805281,8.13750352374993,7.80477637795583,8.03287224946323,8.05853297020161,7.9898202201176,7.96289600533726,8.03397354344106
"SL003171",8.3780780559955,9.02486262686334,8.99237190701017,8.09064175191785,7.60436789989375,8.3654475885501,7.81249822533356,8.6006563078263,7.94368695159709,8.01178633120661,8.63915979510997,8.26209484537018,7.9442728176116,8.77643303244473,9.42794133250948,8.22351908679073,8.67877617412388,8.08905317215643,8.5909612413426,8.71046207397916,8.76022094646651,8.41700858678878,7.67383905599044,8.68860001099912,8.93634348139549,8.50660511556825,8.43295940727611,7.76553474636298,8.47004872601133,8.48542682717024,8.93428059364002,8.74348803978918,8.77807712953536,8.23314029644597,9.26185985961497,7.44790974874208,8.27891401949994,8.51451681645401,8.26068435637966,7.49024921062709,8.8972404255748,8.5480512380126,8.31922050252387,8.75221336786514,8.3527055668799,9.05202456048283,9.17292748960384,8.9005649573591,8.65427799526124,9.50322945981372,8.14618679149074,8.4870360800319,8.49904859773388,9.05636676102453,8.29874994724805,8.8860013506243,8.54882190845875,8.33002051583608,7.85299758761332,8.07841770164733,7.98185265328974,8.36675932833517,8.30012372456901,8.66959375118833,8.24174486494015,8.10904707770071,9.10355009275797,8.70908381255034,9.63571812033105,8.64493780550018,8.94046042886366,8.16540952031982,8.65999589242998,9.31038556769876,8.29416121869475,8.38672474079917,9.33226037817218,8.08746284125034,8.11582397743624,8.68999797141945,7.80025280637239,8.43087066354815,8.50819093055715,9.02597004970865,7.87467403163581,7.77544567410286,8.24887634283713,8.5208150858443,7.82336724004624,8.28678875913321,8.38543103719352,9.31492306173917,8.10904707770071,8.33449676839042,7.32373033752135,8.17042585027251,7.74146698640115,8.10171310018849,8.37764435839991,7.91348784071516,9.02983934907253,7.66249036391378,8.91318861950889,9.13878375725385,8.15785216914174,8.48260630810786,7.90929308582382,8.1261882105221,8.29645740737124,8.23266075679028,8.5352753766208,8.05093696522523,8.21819994369474,7.65391987311942,7.85049941375812,7.96347412397489,8.04111153536915,8.76487159073609,7.97842446544086,8.01010845347429,8.31741261376487,8.283088353024,8.15431181143649,8.09750545581802,8.17692111164436,8.74079267227768,8.00898878322725,8.02347715183043,8.79539033112264,8.59656249740495,8.77873424411784,8.36937923530375,8.19770815795585,8.60843965255159,8.43837603039902,8.13493964349298,8.61470984411521,8.31876874268273,8.35755200461808,8.94865924556015,8.72451385311995,8.51924309436118,8.26725487215199,8.31333656165215,7.78267065867701,7.94895120044142,8.06770324437316,8.32867492732795,8.00618579994629,8.04603261475421,8.07841770164733,8.0757465380609,7.86727873970966,8.86015583462336,7.91767043436176,8.60880924267552,8.06608919045777,7.60659028037053,8.59991284218713
"SL000451",12.3056912817805,12.2308310481923,12.2658201266535,12.3232518363669,13.2695065933755,12.8791811686958,13.0538410545406,12.4898981228162,13.9211993900846,13.1555456007295,12.5665535657292,13.2268035219208,12.693682962532,12.3118050682176,12.959784642356,12.6179724579152,13.2357001382771,12.8675104173122,12.7826297096671,12.2814084766548,11.67943611423,12.3457101654045,12.690761908446,12.1657549519127,12.0662574053523,12.4235886751887,13.2304408101456,12.8729441582131,12.240880752637,12.1920770106114,12.0750111002041,12.2230966903477,12.5198573574144,12.0244124934032,12.6229898154881,13.0562990145503,13.395078870324,12.4470832262097,13.0333541690252,12.7108709919972,12.2349670805175,12.6552847374394,12.7804372414412,12.2526063043927,12.5684549449482,12.3679334166282,12.5537972626024,11.7058915308596,12.4714466002343,12.6861284249578,12.6552400082573,12.5141715856076,12.1324354656119,11.8636055443214,12.7619459250765,12.430086604341,12.3841361724476,12.7233836404764,12.6934651775185,12.632995197143,12.77797442834,12.3779154346753,13.3394881705633,13.0256067702816,13.1209992068259,12.7571399538948,12.4825054732282,12.5314058301592,12.9708069304604,12.232211043554,12.4631411703717,12.3721848964864,12.1260913907665,12.2051517732783,12.6075614963542,12.9057254495548,12.5538212565327,12.3893893462608,12.8559196407076,12.6315408673415,12.1408936619641,12.3629574698851,12.2680740865554,12.1422985527842,12.1893304006149,12.6370776571437,13.2857056384342,12.2760080542083,12.1598713367784,12.0977687934186,12.5136535843905,11.9106427304696,12.4078784962591,12.243382278363,12.7977020504262,12.6232185025255,12.9748805939474,13.3762203717146,12.0968798363038,12.1128304280794,12.0416933707532,12.5323315716896,12.1616987696457,12.9019227880861,12.2656736437932,12.376776571883,12.5597594639826,12.1986905856689,12.503428246592,12.7036873259675,12.69431435322,12.6979014992539,12.6184313887757,12.7194743875054,12.4709638513455,12.7241087843535,12.8206377111791,11.481950755377,12.6407420199205,11.9293693809105,12.1680139185779,11.9377416200771,12.7924446241487,12.6766402993915,11.972369562112,12.4794266189628,12.4721831161895,12.5688111747436,12.795593261797,12.5021356426576,13.1105811826863,12.570638437621,12.6260512142343,12.1628004120164,13.1590040719246,12.5132587919227,13.703514304645,12.2402845114197,12.1165713952304,11.9610878899973,12.1272205504881,12.7561601524437,12.6860189648595,12.4310274242692,12.8550825904327,12.6425255918672,12.4883171694992,12.7942127699831,12.8145824659063,12.5800700907811,12.3201800227445,12.8314062178384,12.2323009974166,12.1128630000733,13.0248280061984,12.357909335277,13.0926580513191,13.3016962378738,12.7810112933913
"SL003680",8.30651744524982,8.93428059364002,7.78920757534734,8.55420510515565,7.33091687811462,8.68194113709169,8.90448409790142,8.73910550679375,8.9940705277412,8.09961081196091,8.148222340387,7.41193462479118,8.36106648879432,8.877744249949,9.63825488694451,8.40429006444484,7.89784545600551,7.67171796512923,8.28771237954945,8.89451464427313,8.45532722030456,8.99322146736894,8.54959216744175,8.27426166125705,8.33851355532181,8.66391384211598,7.56147889150101,9.53780079779103,8.67842408259294,9.6733090755617,7.80606622608903,8.68088692071969,8.70147974825286,8.36981542428391,7.71011763204345,8.36325870170799,7.16490692667569,8.87805091272854,8.2045711442492,8.50660511556825,7.97211821838414,8.80057638942654,9.50819093055715,8.3389591754152,8.34695688937888,7.46025109894385,8.67701485655572,8.08852325661663,7.7714894695006,9.96434086779242,8.5073982409543,8.02790599656988,8.0948694327187,8.2635039567056,7.34429590791582,8.17841587438304,8.20212382383046,8.49904859773388,8.29920801838728,9.36850646150769,9.76503740822273,8.2001629739997,8.36325870170799,8.22881869049588,8.37460481919094,8.90358062534864,8.54457811733884,8.24935052362723,9.84109254469343,8.32867492732795,9.27565894469885,9.28262513419167,8.15025502130218,8.05853297020161,8.60880924267552,9.19697089788995,7.15177765473205,9.42185444544339,8.28771237954945,9.19204617885329,8.53021123329988,9.15025502130218,7.49105137636412,7.84862294042934,8.55151601762801,8.84423498775875,8.46352437327118,9.21795769786411,9.25432003495589,8.78561593708862,8.62716906084185,7.97269265400426,9.04794184374751,8.75455350631966,8.403012023575,7.37330019660839,9.33427328530719,7.25455625190949,8.22737527362621,9.2472154816577,8.41869594960205,8.56833618213375,7.84674402324487,8.28355142317431,8.88417051910844,8.16188768237689,8.51135734069712,8.2278565730605,8.50064273606281,8.16087986183931,8.29966594413018,7.50937914891469,8.48341273352902,8.09908476089186,9.05338290258571,8.26584942144085,7.5298209465287,8.23218105768664,9.08984768068916,9.03287224946323,7.42038134119664,9.00450139223494,9.07280253454421,7.91348784071516,8.762880292917,8.00450139223494,7.53838296003212,8.9047851297316,8.69974594797101,8.28447711781042,7.29186136958522,8.8369971089196,9.23122118071119,7.94836723158468,7.16691625156997,8.47816289273763,7.44128427192704,9.1398071267175,9.04794184374751,7.47897180503294,7.73944309777245,7.80025280637239,8.35535109642481,8.88264304936184,8.65356166205839,7.53760669149529,9.16037568743582,7.61765111942733,8.71390197794766,8.55151601762801,8.61838550225861,9.53118648855292,9.71080643369935,7.97613447283165,9.02983934907253,8.32597997939444,9.40194612397654,9.24269776790801,8.41320478925258
"SL004511",9.09434164963584,9.06716542701711,8.37981154378699,8.11270013274936,8.62497817956904,9.18611423954164,9.85065567642179,8.3527055668799,9.59488440282247,8.67207169690516,9.59208323365389,10.7698378436294,9.73910550679375,9.58251836961836,9.48884434645734,8.42961596420174,9.80751592814458,9.6371682473946,10.8898081369401,10.7279204545632,9.74970185726588,9.13005568234283,8.89814787609694,8.34872815423108,10.2075024592588,8.8808079483628,8.41953889151378,9.26491169307447,9.05880351779563,9.40981519582048,8.3500551772045,8.63952159951083,9.73301532168596,9.10721707559138,10.3233925884759,8.86542397831313,8.86789646399265,9.75739000936664,9.0930213465869,9.79911969379956,9.47025213736745,8.54109661534952,9.29186136958522,8.80283944093511,8.17692111164436,9.14185169044802,9.93943229287856,9.81874193552774,9.51806297565252,10.5678610330859,10.1765471788484,9.06877827798541,9.43358544115049,9.37264744263863,9.09328550387792,8.77214959078454,10.2393598502775,8.64745842645492,9.62333283245184,9.48200119308708,9.34717841644894,9.84109254469343,9.43962313755712,9.47208155013361,9.75922242638451,10.2194105630835,10.0565022444299,10.2189264372263,9.09328550387792,9.62388149001346,10.4709638513455,9.01374139205874,10.1269625347419,8.9179687275585,7.80348537559595,9.6724253419715,13.832978993434,9.39510565460353,8.49825086752783,10.1606277966616,8.41869594960205,9.77561028075954,10.602698865018,8.90327934205614,8.85362145574883,9.09829532446128,9.45820152473794,9.80235480007924,8.81121411751324,10.2260508716597,9.886611111851,8.92243574023315,8.68158981722124,9.48119397804804,9.03809592468451,9.07761687174007,10.0346614255124,8.93840342367024,10.1935253605012,9.50402444263636,9.21771541135067,8.89965902637744,10.2183210513583,10.7238315664953,9.06258586651126,8.81057163474115,9.72007321139177,9.63117705570398,8.69939893773701,8.07734982962161,9.92303029826377,9.45224124043082,9.30811145776874,8.71149490665009,9.27052894238072,8.93545974780529,10.1544384024988,10.1553242290506,8.69766263347052,9.26209484537018,11.6100097571011,9.02347715183043,10.2268938135714,8.63698706120399,8.57440430902258,8.98925256516599,9.83810087041245,8.6077001881372,9.69209237542757,10.7385989721613,9.85860271245712,10.2850553754801,8.53566419081016,9.04712391211403,9.22713456368307,8.58233018791316,9.394677046448,9.196479181784,9.73267622307331,8.58759001940925,8.79148851659858,9.00422046631819,8.85143673596168,10.3174126137649,8.49864978776841,9.09592441999854,9.60696034451027,9.03452387533439,8.66533591718518,8.59916899321943,8.99774402605963,9.10145048163113,8.30970371103028,10.5758228418374,9.14695045893206,9.94588272347988,9.42647443351082,8.77774845997228,10.8180228849595
"SL000322",15.923622290309,15.7132495641118,15.9823920293705,15.5912330539397,16.1675063513918,15.9443277303546,15.5792805769741,15.9561515127963,16.1113476238724,16.0848187662707,15.8380319100535,16.2133605730107,16.0225412034548,15.9936880702034,16.028048497124,16.0920778276983,15.9762060901486,15.9761053772811,15.1542445554164,15.9463671729373,15.6388148658153,15.7363913605363,15.9342460335725,15.9222034244352,15.9286872287965,16.015859292239,16.3118901938506,15.9041524198035,16.177345563711,15.8184423746763,16.1207400759341,15.9121970057625,16.0321533738698,15.8157185113326,15.9526434324952,15.95997929925,16.0669868105027,15.9170899841316,16.0991053133622,16.0372552282789,15.9652025809662,16.3777087436274,15.9448813170853,15.8482512655806,15.9582762932305,15.9684103032766,15.2937805594229,15.6522455924179,15.7990311318884,15.8607063061973,15.6854934407517,15.5983491529144,15.9576280794031,15.79538525749,16.0341842421695,16.0788283716118,15.9586773146785,15.9543303751748,15.9062752526457,15.9249841102861,15.9399143228527,15.7248628672136,15.9720957748503,15.1318529424018,15.8062374473269,15.9086787669442,16.0744383690839,15.6902326522656,16.0292872269682,15.588916622168,15.8995410247447,15.8454434958356,15.723412973221,15.5497215065506,15.9241119511136,16.1110011450424,16.0583279120555,16.2915898173382,15.9871529629218,15.9792286781656,16.0818869967211,16.2259586450005,15.98182590212,15.8318910924919,15.6980833364609,15.717376544358,16.0252844994672,16.1060844163094,15.5720132908743,15.7350535316144,15.865252389013,15.523414934805,15.8009858202026,15.8498693081978,15.9086834573922,15.9715278372546,15.8383225063862,15.7227274977899,15.8122675714292,15.9622566435309,15.654731116181,15.8222770441113,14.8469447535263,15.7477576688144,16.2420073482883,15.7778537450927,16.1454147583881,16.2369409991616,15.9228120124532,15.8822513747964,15.9874416729361,16.0650752804318,15.8412203399185,15.8040755473629,15.8318663579339,15.9740380919271,16.1404223979011,15.4004592114981,15.7865197901916,15.9374266971966,15.8763370780921,15.9333195152225,15.5064904480927,16.1690676769515,15.8212483187895,15.7799603996632,15.7651954352774,16.0754854169749,15.541771208015,14.9942915552297,15.6712452662152,15.7526864027733,16.0815104842112,15.7221457885059,15.8129819773205,15.7912926397868,15.8352633862893,15.6231013049473,15.3227696563082,15.7523492832763,15.7823891107587,16.0588542398217,16.0115199236757,16.0665012821161,15.4084757014249,15.9010389288877,15.8654360612975,15.8628891486294,15.1524393405874,15.1980421049246,15.9039265527773,15.8515050585569,15.8162786977355,15.4158539794079,15.6394933368092,14.7512720636779,15.6673832418005,16.0355916940842,14.8597143356121
"SL003104",8.76022094646651,8.09961081196091,8.20847824221171,8.1853710292354,8.27379559921426,8.15228484230658,8.07360604057494,8.36981542428391,8.19031854794182,8.12463831417871,8.97269265400426,8.29737486052832,8.78724960846791,8.11009175192513,8.12101540096137,8.28169825009883,8.29829173062012,8.31469652565629,8.57893871309339,8.26256470208851,8.25644459647344,10.1681706599969,8.30469355747101,8.13545278418517,8.194264382992,8.11270013274936,8.54341854992942,8.66640155434373,7.99943633715208,8.08640164588003,8.21771541135067,8.17492568250068,8.10800164646591,8.15835722604901,8.37937836707126,8.28909670241999,8.11426290059405,8.14618679149074,8.25219234012239,8.14363830992204,8.35138098067433,8.60696034451027,8.18883607303053,8.15279185163912,8.22158712126481,8.49265437101891,8.25974326369078,8.25266543245025,8.86696977835483,8.18239435340453,8.36501007678302,8.09169983413681,8.20163386116965,8.35402893805439,8.13955135239879,8.29920801838728,8.22929950871093,8.30149619498255,8.30469355747101,8.23888237384058,7.96462966672059,8.2364926183813,8.80122333788621,8.40002551791402,8.27426166125705,8.17242750864548,8.3389591754152,8.40981519582048,8.15785216914174,8.59170933316174,8.19081236791614,8.11634396123747,8.25785923463963,8.29783336841106,8.07841770164733,7.92540608314137,8.39403389536778,8.50462039240355,8.89905475619441,8.24126817732937,8.14720492494223,8.1053847492476,8.29186136958522,8.31288295528435,8.08427691053149,8.66711154207503,8.15228484230658,8.18636189125299,10.3859702213538,8.02624677264819,8.03507399737762,8.11997860965488,7.97154355395077,7.94251450533924,8.36018867006271,8.05202456048283,8.00674683244059,7.97613447283165,8.0805510773276,8.4483228325075,8.20114373205303,8.15177765473205,8.32867492732795,8.42248531567029,8.04603261475421,8.06824086131282,8,8.01178633120661,8.01178633120661,7.98356369722332,8.20114373205303,7.9915218460757,8.04439411935845,8.93722667397948,7.96231765494231,8.03946743827853,8.16138386011199,8.18239435340453,8.04494049127973,7.94251450533924,8.32508054355428,8.21431912080077,8.40045254027644,8.23792694662626,8.04330075436418,8.1106138055009,8.15431181143649,8.5184564558243,8.31242920625061,8.4038641766068,8.2803068064537,8.46311561989236,7.96809075204526,8.74953426766926,8.05311133645956,8.02956331443266,7.95768248616512,8.3019533951261,9.34074028063018,8.27751988664136,8.62935662007961,8.54070926267143,8.12825215227739,8.0948694327187,8.18834157601082,8.34607044078517,7.952450058359,8.08321336824898,8.01010845347429,8.08161658331465,7.98868468677217,8.06501215043695,8.06608919045777,8.18487534290828,8.09908476089186,8.3019533951261,8.44211412241923,8.12876767668555,8.4594316186373
