"","FLAGS_0","FLAGS_3","FLAGS_12","FLAGS_36","LILAC_0","LILAC_3","LILAC_12","LILAC_36","SCOPE_0","SCOPE_3","SCOPE_12","XEROX_0","XEROX_3","XEROX_12","HUMOR_0","HUMOR_3","HUMOR_12","IMAGE_0","IMAGE_3","IMAGE_12","IMAGE_36","REMIX_0","REMIX_3","REMIX_12","REMIX_36","BLUSH_0","BLUSH_3","BLUSH_12","BLUSH_36","VIDEO_0","VIDEO_3","VIDEO_12","VIDEO_36","KAYAK_0","KAYAK_3","KAYAK_12","KAYAK_36","LAKES_0","LAKES_3","LAKES_12","RELIC_0","RELIC_3","RELIC_12","RELIC_36","VISTA_0","VISTA_3","VISTA_12","VISTA_36","SHAWL_0","SHAWL_3","SHAWL_12","QUART_0","QUART_12","QUART_36","VENUE_0","VENUE_3","VENUE_12","VENUE_36","MAGIC_0","MAGIC_3","MAGIC_12","MAGIC_36","PATCH_0","PATCH_3","PATCH_12","FENCE_0","FENCE_3","FENCE_12","FENCE_36","RADIO_0","RADIO_3","RADIO_12","TANGO_0","TANGO_3","TANGO_12","INTRO_0","INTRO_3","INTRO_12","INTRO_36","POETS_0","POETS_3","POETS_12","POETS_36","IVORY_0","IVORY_3","IVORY_12","IVORY_36","WALTZ_0","WALTZ_3","WALTZ_12","WALTZ_36","DAISY_0","DAISY_3","DAISY_12","JUROR_0","JUROR_3","JUROR_12","JUROR_36","ELBOW_0","ELBOW_3","ELBOW_12","ELBOW_36","LASSO_0","LASSO_3","RODEO_0","RODEO_3","RODEO_12","RODEO_36","TOPAZ_0","TOPAZ_3","FOGGY_0","FOGGY_3","FOGGY_12","FOGGY_36","NURSE_0","NURSE_3","NURSE_12","GLASS_0","GLASS_12","HUMAN_0","HUMAN_3","HUMAN_12","HUMAN_36","ORBIT_0","ORBIT_3","FILMS_0","FILMS_3","FILMS_12","EAGLE_0","EAGLE_3","EAGLE_12"
"C34534",21.8121749547641,22.2536181340202,21.8259987169095,21.7921178611182,22.2209660293945,22.4411678905907,21.9635498296334,22.4022501521816,20.8180750156906,21.3241618639768,21.782712726176,22.885023981942,22.5988523869384,22.5998402175821,22.8295862915844,22.3778637117479,22.7748942094519,24.2824716940907,23.5209325038714,22.8739654022496,22.5884067528938,22.3236543178986,22.0499930855158,22.2989608838129,22.9530648201177,22.1196956787367,21.4391922321025,22.2706164245404,22.6465929869733,21.5183856642087,21.6992415865028,21.2224399860398,21.4945919442522,21.608479088432,21.5793836175728,22.1263238481059,22.3623799687026,21.8224331258185,22.0478494769119,20.2284429397343,22.3608444056945,21.5900437697657,22.1587079861164,22.7039876140104,23.04854474475,23.0105936655506,23.2735558816057,23.0663419982045,22.2448147113924,22.5262823983088,21.9423548518622,23.0586069861265,22.673325467848,22.9802476808615,22.4959450305568,23.1787727315859,22.058831058492,21.7791750939085,22.1505648081567,22.7000044570053,22.6171311239245,22.0765980518972,22.1038269251869,22.1761664517278,22.0356881375291,22.7143710955702,23.3561890570763,22.5783056550379,25.0072812266471,21.708779532676,21.648241267758,21.6296967929248,23.6623945692831,22.6724413126642,21.8539034482086,23.8027882947141,22.5035676139559,22.7910718490151,22.3260972533973,22.4690999716046,22.3711589965584,22.4017943461974,22.6876650775368,22.3026698786986,23.2771381031497,23.2296221164468,23.2348045698976,22.8675161107432,22.849300862832,22.9553008371633,24.0477716126656,21.7343647998297,22.1623747318854,21.6799293254248,22.8527816993138,22.6382863119697,22.7056663435459,22.227228713321,21.1835669345994,21.7941913479963,21.4587845686339,21.1865229387913,23.1982116577804,23.026240422668,22.9864897868713,23.0935205670631,23.0280756866818,22.1008243256639,22.4656707718804,23.6962277797187,22.2560344397517,22.3749057511203,22.2001137509183,22.095119469547,22.1117247071736,21.9145818512122,21.9456663682533,22.1864736712766,22.5641169196936,22.9961845114303,23.1858416586401,24.8423288570378,24.7427450709323,22.5361309901111,22.6685673450947,22.1215793621843,22.209489955636,22.2065443183483,22.981952721952,23.1624618633307,22.5805155206211
"C60",29.2747210901874,29.0082730211425,29.2767101369336,29.3114726920956,29.7022542899609,29.3052593718953,29.3480692110366,29.7691852005518,29.07593184008,29.1014036399727,29.4186354007888,29.3359259466119,28.9959928337556,29.1710668200265,29.429227938318,29.0211063801726,29.4005993521405,29.3607024388655,29.3301273108648,29.0480810482956,29.3461563284996,29.6791806810382,29.082038562069,29.4442585359301,29.6430292253267,29.3112635493842,28.8726295135609,29.1339121559415,29.1769899962422,29.5327829977644,29.2237178967739,29.4162926844226,29.3237546321744,29.6210293250216,29.233289066514,29.5156234496505,29.565621829589,29.1357064683379,29.0138361729794,28.9905212345456,29.6601812425313,29.145031728647,29.3250796374677,29.0659725455684,29.4859991456045,29.5355295510771,29.0035024712845,29.1757191790563,29.8512940182278,29.5867014580772,29.2024858658258,29.6175495206892,29.1760688795569,29.3497573026525,29.5415935388438,29.2872124216411,29.5554439740408,29.6772203612283,29.942811481818,29.2248848999447,29.4960067371454,29.6168752277374,29.4519735934148,29.1448965631459,29.406435344927,30.1161813277554,29.2690263470587,29.5359454841804,29.194834989953,29.3521479832475,29.3967488760543,29.4997287592929,29.3387514776579,29.3058382653069,29.4739514408672,29.1949744213094,29.1561792314331,29.3555656392001,29.357046001659,29.7168680137802,29.5037227607745,29.3504121030429,29.7297336861552,29.6095806238933,29.4725940435304,29.6644068100939,29.2777473988107,29.8898336798449,29.7742168000795,29.9474481532632,30.1223562897551,29.4582247338472,29.3870662395272,29.4303831268302,29.8546977782701,29.6787848334957,29.6799895479987,29.7138980774299,29.3489478701309,29.3836079295393,29.5307431577193,29.5741108468182,29.9498755008383,29.8898281109361,30.0585523250225,29.913490707708,29.8143834603285,29.839912573008,29.3508516631628,29.1265831753644,29.6192764210804,29.5002012259886,29.8118346432442,29.8034975550572,29.7288060296497,29.9038735733111,29.8764110891895,29.8758226429077,29.6245876553561,29.6081255257751,29.4977976388001,29.7682684391971,29.6511575943794,29.9826152883502,29.7773617801859,29.8868782105922,29.8620690016414,29.9902733972357,29.5483366419839,29.5428437760949,29.3784966209968
"C1105",31.6736702019314,31.6566364200982,31.3510061989688,31.0719032254608,31.1740267223154,31.2119655077596,30.9022345138846,31.187633731457,29.3142012412367,30.2569105107558,30.1826427353561,30.9385730445409,30.8627592676024,31.0575913716259,30.8844955875671,31.2058955418086,31.0562475740626,30.830633092537,31.2246894592356,30.6867025909771,31.0084070783276,31.1612369300682,31.3814449914916,31.2925840890138,31.2473475075777,31.7183276956692,31.0146716246377,31.2876430608959,30.5147284991982,31.3140319215161,31.3982409727056,31.375158910828,31.3599931991141,31.4442927901143,31.051286287917,31.0321801161607,31.0737316787087,30.7457556585853,31.0343729781824,31.04284264816,31.4221683491592,30.6108605009755,30.2953844388901,31.0648573716204,30.6439717574872,31.1319034203147,31.2973291248824,30.8723514586679,31.4082956586932,31.3277769787428,31.4632011772865,30.904092317041,31.4950626791677,31.6192548125903,30.7715425635428,31.3160303974141,31.2979446431795,30.6954767151231,30.7604154019501,30.589405759863,30.6601495725331,30.3092533191497,31.56117919795,31.4797945698316,31.2751412616343,30.4798529015059,30.92826173208,30.7413901418633,30.2353030044209,31.3838773604895,31.2953732275704,31.1995389082074,30.8226054496643,31.3218140314843,30.7563432439452,30.3852624744741,30.9085948309972,31.3629829315422,30.4315719486616,31.2931264034068,31.3029428666783,31.1742474377557,31.3830997755514,31.6515834285598,31.413570730798,31.5085284074836,31.7283383443257,30.6591737741905,31.1884801874863,31.0543053880998,31.2240549774817,30.8610887049698,30.8818767477078,31.164459371588,31.0277631107888,30.8929262061337,30.6851725707972,31.0685283569006,30.4870527191136,31.1407739260572,30.3948592152409,29.9904365781775,30.7941078388812,31.1409352146773,31.3831084792279,31.2219286815855,31.2609331688652,31.3588171078497,30.4128673816906,31.3872254920289,31.0109490699979,30.7477408307759,31.0644049750484,30.5043160222243,31.0569150000732,31.1545220899048,31.2083599970261,30.3055389674512,31.052408017092,31.1376734951351,31.1589695676536,31.6978973219872,30.5733746762373,31.1755396524913,31.0393369394453,30.4753815386041,30.9880106823698,30.9245371692051,29.8244646929504,30.6896043348017,30.7072381038828
"C34035",28.5472692340572,28.262095419019,27.7820531810052,27.7912396117412,28.0178069765438,27.9925965312147,27.6582185663763,28.1087051817766,25.6214844899331,26.6035861650351,26.3848440767957,27.8476337481477,27.5618443741607,27.6257106264581,27.6004349508573,27.7908419386661,27.6333024701234,27.4014971227031,27.5651149814287,26.1255701795844,27.6016158620132,28.0516925405536,27.9180252877996,28.1050762995514,28.0857478229497,28.4228448570637,27.2464290744139,27.5515437575395,26.4801118508648,28.217249978149,28.0122519826702,27.9054481556597,28.2999245811057,28.2385340462602,27.5576413200971,27.2987622229013,27.2478378624384,27.7652974312539,27.8180057547646,27.53139157492,28.1901196038186,26.7201370431533,26.543629668515,27.5839449218878,27.5006712284919,27.6370212565313,27.5689899754374,27.7106338857888,27.9774207349305,27.5892348674667,27.9474330815265,27.906671174923,28.5077843590014,28.9244638646819,27.6298595139232,28.0989823795372,27.8063016107135,27.667890505805,27.2862707960584,26.7218119043567,27.1551336826136,26.8714201481538,28.6607679368144,28.1844100282112,27.7918513629757,27.0995423693932,27.2296533582718,26.6789582248646,26.3497394881453,28.4113104256329,28.0011030189214,28.1812593449027,27.4040827249685,28.0353136028805,27.6039384654796,26.9529001996857,27.4926277733369,27.9080805915343,27.3790745052547,28.0597347554531,28.0122975130039,28.1092966466049,28.1805983361857,28.5276303188159,28.3076463673334,28.5688463291136,28.8910343913382,27.6065354538363,27.7974148515,28.3710869248558,28.0678442963274,27.7139411712743,27.6693434687057,27.97201769318,28.0281111065531,27.4626349420315,27.5250785540853,27.8346996086889,26.6440305283727,27.6384159163911,26.8920841716008,26.5819178343923,27.5722787954759,27.5511508430802,28.041848616431,27.7653554078951,27.8996166390892,28.1927042817552,27.1765702177118,28.2547411731034,27.7585391007529,27.0900964242424,27.9434414708152,27.3266544078942,27.5087659433179,27.6779129413902,27.764475085801,26.9569721677068,27.786960241257,27.5197643709489,27.6384076300118,28.6976891854918,27.1054588939715,28.1304740995592,27.7320617142365,27.2154583472186,27.65983076603,27.7040811508934,25.6757103929441,26.6627849447017,26.9979324916624
"C52608",18.260758772088,18.1591815094268,17.4771653471983,17.8453981644177,17.9438197077127,17.1636300227782,17.8607414613428,17.3170680811358,NA,16.1857465531287,15.711693857166,17.4339276885565,16.7772681596419,17.2754879956924,17.4554556596584,17.9137425973573,17.8366606386763,17.0761057634346,17.5611387507531,16.3792260474765,17.8427247688717,18.1778088137912,17.9615853476594,18.350732041623,18.1664818544652,18.1519331980026,14.8852197172275,17.4991841057127,15.9372588634959,18.2510801470851,18.3065023150429,18.7039711441345,18.5048616510093,18.2512003755253,17.3343169370674,17.9080289925322,18.1381917904647,18.4703450931656,17.5881143636352,16.9645777774237,17.9662125211891,17.3610870562663,16.8008998999203,17.1102385985883,17.3774139035121,17.554221596363,17.00119925239,17.3306805866494,18.2655280617155,17.9221778674135,18.069135045666,17.9636524810075,18.4603479013219,18.4180749527701,17.6289011520282,17.9550765929457,17.6091715223397,17.533542664999,17.3621064925563,15.5644770131888,17.3635615816549,16.7652731471516,18.6558451324613,18.3777866797953,18.0701628826766,17.5305206434733,16.523960063393,17.2062512720607,17.261883727102,18.4230748642063,17.8543875183868,17.9601773243707,17.6012412272543,17.3369161997032,17.6874782060681,17.9488462859569,17.7264643183987,17.7603691054027,17.3997702449735,18.5704338755096,18.0557113921449,18.6889537246931,18.5384579872935,18.3557425188956,17.5439607033078,18.4688308364453,18.3712023442249,17.1748671810291,17.2763879784502,17.5557349863267,17.9043935408821,17.614228156131,17.8729814203981,16.8734441125154,18.3710576696318,18.2672027412089,17.9720710865599,18.4145448568641,17.2381341339851,18.5181344556136,17.6901344184173,17.7167591870494,17.6118605158063,17.3061596178622,17.7733452912913,17.2455062843597,17.7463568589251,16.9645552162778,17.931909005184,18.9034346991109,18.2244586638254,18.1359396981618,18.4379755258272,17.5973542529716,18.1771080417037,17.9606637849654,18.4032034689704,16.7627842885636,18.2960513556479,17.5789107120312,17.2680302118601,17.8511756162325,17.1190424275715,17.6265503599264,17.4633966502804,16.8201664943801,17.2248495812947,17.1044554269446,16.3407715694627,17.0691455374976,16.6974698833827
"C46223",22.3439458124824,23.0840995564948,22.3108473913358,22.1706934445469,22.4232605877756,22.8710071154839,22.5866851965738,22.4486426491399,21.183341582123,21.4576989947768,21.381516019533,22.3695448982865,23.1048412246638,22.1831473994052,22.027865173505,22.2629284032991,22.4746533622028,23.4084599709347,23.3334489740058,22.6244032533556,22.7517979868819,22.4317995487884,23.0762421464445,22.3270358701496,22.5273259442517,22.1936549934662,22.8327279913755,22.7467437177454,22.3896113847762,22.1947195882941,22.7148318036716,22.5248245636239,22.731922652052,21.9300428341728,22.2946302834907,22.4813293994028,22.3493435984377,22.3655706148327,22.4707953871633,21.8412852315977,22.7918633827742,22.5712262995732,22.8185659900706,22.7343730698685,22.1893688318329,22.9448668081605,22.5288854388521,22.6657550940703,22.587978673059,22.8612936786781,22.2874559402583,23.6940960894757,23.189723533205,22.9953576062731,21.8989500601364,23.1098242792336,22.2777048387733,22.3454620990169,22.2864271887841,23.069335688722,23.328198693769,22.3615516209084,22.9893454688135,22.8362462981062,21.4291196238904,22.1463673040663,23.0100803766664,22.3499026446171,22.5367110759491,22.1667509166224,22.3805067763986,22.2241692342388,22.3510613477922,23.0667675153579,22.1887976879725,22.7648274612898,22.8834433453751,22.6272250462413,22.4772122955216,22.3379373416346,22.068820911118,22.2974956583591,22.2795428556559,22.4119327116723,22.7272054526183,23.0049946634383,22.827736160512,22.3828361347699,22.970358708676,23.0463801623845,22.8491009565833,21.7141989734962,21.8747881573589,22.0273239056802,22.0983424920581,22.2726377576084,21.9310718360512,22.0096273832991,22.1807538681216,23.2674042237339,22.1206046083759,22.2506057828292,21.8456140884729,21.6374186679923,22.8071070491962,22.759138656772,22.4765491941982,22.3954151548224,23.0798752009146,23.6221428888162,22.9082676339031,22.6807902370809,22.5059895911075,22.3478900366783,22.2644403093599,22.0099444252699,22.2738644484224,22.5087578447757,23.0838637969693,22.4781509412925,22.5184567439785,23.1615634038728,22.5568500483923,22.8833141269714,23.0107053149962,22.2850067633245,22.3212044856256,22.326306863103,21.5256168660251,22.3358706249507,22.0644210933938
"C54787",NA,NA,14.6757916779158,NA,17.9334601446156,18.8073391978438,18.4829221592628,17.7385079353671,NA,NA,NA,NA,NA,NA,NA,NA,15.2400086664959,18.2554389549372,17.309112152433,17.1276820416898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1489928729228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2827988586835,16.7070894644151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2137877274255,NA,17.2395332693901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1448175422348,NA,15.2062512720607,16.1051923836328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3552048234105,17.9612122704946,NA,NA,NA,NA,16.8930644755287,16.3284645657089,NA,NA,NA,NA,NA,15.538279885917,NA,NA,NA,NA,15.523684462323,NA,NA,NA,NA,NA,NA,NA,15.8026173340852,16.4227382434353,16.3452666260075
"C1301",28.8338317613082,28.9474321897028,28.9276595258005,28.8437381265057,29.215097620366,29.2613248029799,29.1240496666394,29.1630095798464,28.9695528722421,29.0254035344673,29.0972295619838,29.3953676905765,28.8974309651519,29.0571563615993,29.0280097359379,29.1011198643538,29.11173362048,28.8905956750768,28.9127522231472,28.8777763343012,29.0641097143092,29.2833529181374,28.942598441617,29.1322151011387,29.5028196668527,29.1218841143235,29.0188832296977,29.0651177929811,29.0608375714492,29.3801723633895,28.811455151201,28.8495895992222,29.1402306532103,29.0026009554169,28.7015520434366,29.268634371337,29.1300930538147,29.200379757135,28.9418657583903,28.9621233309744,29.0758598825417,29.1090018215721,28.7859975585535,28.6588144471017,29.37991915682,29.2139809435885,29.0967145111633,29.0437984569676,29.4072306742782,29.4808611857001,29.0442108263255,29.3136263863998,29.2684778938939,29.2769805582136,29.407452551441,29.2681314701292,29.2373363110323,29.0355653169881,29.5059132921458,29.3120628127707,29.54380215585,29.5281638633503,29.2428285510102,29.3048711327162,29.4731665434878,29.582091548688,29.211419432523,29.3817498064723,28.9482313992809,29.2778510981786,29.3008516159353,29.6169686429556,29.0591204681901,29.1322808499725,28.8684872471306,29.2313745730684,28.9306768886238,28.8916294594837,28.9533306784282,29.2939639718475,29.289871705799,29.383583145692,29.2286440372753,29.24318008629,29.2147224280156,29.1659420466038,28.8538019136724,29.3974427597742,29.3854086282561,29.4393980874429,29.436392068723,29.3547624186241,29.0330236734552,29.287524422464,29.5445582847565,29.3924995490993,29.4854270482908,29.2932468276598,29.2430151558475,29.1067843191823,29.235963811227,29.4424880929928,29.2891349304459,29.1889665202761,29.7173918368356,29.5512693858946,29.4183203927392,29.3769309779636,29.3385111614828,29.0370832286159,29.133688944399,28.9923894211064,29.1584315639807,29.1447450507421,29.4770920800518,29.5020604025371,29.4343875829627,29.2067994556518,29.2032344753763,29.3855995275622,29.4967734591354,29.3888596085894,29.3268090891471,29.5197864425822,29.6031122967489,28.8772414395013,28.969475583819,29.0859821405959,28.9980130927203,29.1005936896667,28.7691005340677
"C1303",23.7646624699804,24.2001872555703,23.9924943629156,24.2709097989239,23.6638786934544,24.0382776849924,24.2497471367188,24.5722565871344,23.6024294081852,23.9463446465019,24.0739856016771,23.9194888569279,23.9755634003691,23.414108407871,24.1440222700546,24.0360290271923,23.9812833175766,24.4906316707689,24.5663736962679,24.60831427629,24.3472113775918,24.467408158796,23.7775764924645,24.4244155645201,24.2898005212412,24.1662243903894,24.5247447117368,24.3452096306211,24.4131649843809,23.8164386915179,23.7996961424556,23.9885855346897,24.206104726592,23.6003447695742,23.3562824323308,24.2445100296966,24.1245296530377,23.9241436913814,24.1189087643691,23.4262930395715,23.8111281965267,23.8068524486729,23.8701245236124,24.6499548567054,24.1612730718791,24.0341810174208,24.072223560232,24.180184919073,24.4460689743877,24.6054519369911,24.4642987012387,24.6001297864215,24.8363105469894,24.4567213796555,24.1319024785788,24.3580465587248,24.1889010416387,24.0584728893338,24.7319693527615,24.8909935861507,24.6219295651671,24.6815243212562,24.7312871236415,24.0839340583114,23.7558026181914,25.2770415911763,24.8143154889897,24.1768871549521,23.8618988675658,24.0858110244032,24.1606670001196,24.0452330673317,23.9747479528199,24.2628902771732,23.9657176253984,24.3093281305215,24.1780367042715,24.1251480982496,24.1278750206393,23.985187453948,24.1558913642427,24.3341873420442,24.3573172166116,23.9494834419396,24.4525817303162,24.6586098553549,24.7006296803162,24.1553287383551,24.2080223554654,24.3917488835381,24.5673083362659,24.1496630926325,24.4768191179133,24.1279024070772,24.1520088892487,24.0987935266103,24.276801844528,24.2603589435352,23.6276103601519,24.4812983541454,23.7208365644138,24.0035685225401,24.2626637929496,24.4863386366738,24.4558852964984,24.436412657448,24.387812509809,23.88065400247,23.9148706766931,24.2830910384906,24.1280849700454,24.3085129076842,24.2901513455133,24.5679767258749,24.3273895444505,24.6563664860277,24.3632823130145,24.3184699917305,24.6288137337534,23.9156828366363,24.0366636189535,24.5543076802157,24.0789851757861,24.1835651173815,24.0571373517112,23.9617191337926,23.7167991608987,23.9990086954712,23.7320051797755,24.5657497628779,25.2381159071243
"C20676",22.3697922124701,20.6283600968868,20.1653989696159,20.0423527322272,20.7369633927866,20.4779005308109,20.6398979705828,20.5439852388575,19.8435101327713,20.2233477388566,20.093006125113,20.5373558690038,20.3814806379718,19.6240778987046,20.9570588106357,20.909649950611,20.525583891979,20.4396624980634,21.597074131786,20.5504988008613,20.8389707500581,19.8071615023171,20.0973184672268,21.3332547331283,20.8015212851609,21.0471412234132,21.5196314541912,20.8773859948581,20.685997756005,20.1175289660294,20.1593749407285,19.6216745187587,19.5076881960204,20.317382801693,20.5457441051462,20.6078287550687,20.470782977415,19.1730573391236,20.0839233489514,19.8803697356926,20.208999929519,20.5127838568698,19.9644353542735,20.6614040868228,20.6645505814926,20.644367699317,20.4577816432829,20.3929839718072,19.9016874398182,20.6526016797178,20.1054238843245,20.5966583971817,20.7831908978295,20.6357765642785,20.7368527691357,20.8751073763103,20.4385096425851,20.5793868403504,20.307390945625,20.6293085892161,20.3147912149865,20.3705299099043,21.4181254084439,20.6087006132159,20.2048648304068,20.7199285406685,20.6018143053383,19.909009699263,20.9006700521687,20.1491157129792,20.0394586026183,19.9566413174914,20.806183785504,20.8825520064527,19.8745341571617,20.8375216857079,20.1532130685955,20.1163477690213,19.7862313336351,20.3046977903484,20.4577425736701,20.5708303735154,20.792972150905,20.4784437725762,20.4153477226249,20.9831780261916,20.792523423898,20.8915412068534,20.5277661987596,20.4456130418271,20.4208217037808,19.9111286213992,20.1128543482092,20.0809007832301,20.9799156735909,20.3355888058286,20.8818122564215,20.6126273658109,20.0119042335895,19.7054163988827,19.8405812505608,19.542408453672,21.0362118531262,21.2646046698103,20.3957736359599,20.4602338978417,20.598723153821,20.198712404471,20.1014012353291,20.1283040151169,20.2159760955478,20.7149958875393,20.1886902526639,21.6602562247381,20.5564789245534,20.8733216938111,20.5983306139043,21.8656505929386,21.2524356047242,20.3778618587938,20.4278662638247,20.702066127339,20.4481949666768,20.8825408122558,20.5167513046774,20.5989711621777,20.2561706724076,20.3868697468986,20.9576943873708,20.980925408073,21.4757047385642
"C15872",21.6668780092353,20.27363285166,NA,20.6615919742101,23.4037005621175,23.5437829260673,23.6136586402176,23.714144460397,22.9951574495169,24.0502761348952,23.1125231845566,23.2997961905203,23.7629209144572,23.1250821812379,23.9292724070749,23.3742059823648,23.9105896677089,23.6770273989232,23.8662368808639,23.7332667380091,22.9658450414136,23.7478968106787,23.4275883018197,23.3214317363739,23.2013813685445,15.3189664050199,18.309276498598,NA,19.6371962018313,22.7015209514522,23.8026886194397,23.3670642213034,23.7412000189106,23.6323822299439,23.7400650358089,24.2764337012227,24.0116869118138,22.2821948045514,22.9919425117444,NA,21.3261046615892,20.9188268504037,20.1671559474666,NA,22.5530480013335,22.5385280849968,NA,21.4622131782173,23.2839766870533,23.9287939447384,23.8543452828814,23.3935296367372,23.2950131577382,22.8514440563945,23.9718077828086,23.9195298642379,23.6713610580814,23.668830354443,23.8043622704512,24.0821678869754,23.9448468849534,23.6216745187587,23.8647812442596,23.4245742070363,23.6371028708219,22.8867256738377,24.0941421344554,23.0647144815969,22.990936480851,23.5326518695268,23.3224343229858,23.3343468104796,23.743443169195,24.0370746800564,23.62335239268,22.1165133978914,20.6802436144986,NA,NA,23.7580949902032,23.7729418491242,23.9374150407137,23.7071876461348,23.2497850331965,23.8542144781456,23.5981615707644,23.5108475734384,23.7883283287149,23.6462215014977,22.9735532131833,23.5729688187352,21.4428802364753,19.3768206517496,NA,23.4849128514656,23.2703369648902,23.827503491575,23.0780760281855,NA,NA,22.0308705073454,22.0243389005384,20.9807176613476,NA,23.8506794042816,24.1081594285225,23.5065129174377,23.6232562636653,23.703098711027,23.7888360997364,23.4586855839264,23.7140281938483,23.0327489872065,23.1850591576024,23.1046544167608,23.7994155262883,22.8644706895673,23.4285047087696,23.6136620121257,23.7350802929148,22.8000038682101,23.8752581461316,23.5291831683588,23.0152300822446,23.0205583314413,22.7593691029429,23.3572441815616,23.430929884566,22.149410982648,22.8000741963103,22.9581273332338
"C37059",17.8424976699435,NA,16.6946843503662,17.6203916737983,17.9777159400914,17.7897756021318,18.0392564386385,17.738738814597,18.5230143790331,18.4307547149733,18.9925179608049,17.9857363364694,17.6043143237403,18.1470061272072,18.7189274762511,18.9537502848855,18.9222214302469,18.6048717080024,18.2830159848847,18.2235162586544,18.2814637192077,17.5475271878434,17.4844610425153,17.141079329679,17.1603146231052,16.9493821820737,18.0904742888872,17.2138351812211,17.7580475005131,17.5890732154938,17.770567114728,17.7304236988941,17.4741099291475,18.1562658118824,18.144832475652,18.4020710748294,18.4471316683262,15.922073311246,17.4067613908856,16.8798584189798,17.8039355925642,17.4925104247679,17.2891543537234,17.6126741556674,17.5514454216064,17.0894711712934,17.442028242072,18.1968950385651,17.5307416101197,17.3350064596435,17.4545643760472,18.2248071977732,17.8901870759487,18.4459686083608,17.9686836659334,18.0919260225124,17.8654856004753,17.594120456532,18.4488825658936,18.5242356118243,18.4682541267201,18.0306348097232,18.3042532704032,18.0543393417006,17.7684169654111,18.2013055313637,18.0558649382143,18.2569043218161,18.1272588457676,18.1591470093994,17.8390745835368,18.0279869645205,18.7022538671511,18.692748296533,17.9994715725327,18.1931884407828,17.7126008850825,NA,16.9887290603221,18.3890304833069,18.2166937641434,17.277023991238,18.1468818647105,17.2941540373739,17.6063690638966,17.3408063340363,17.9854306071334,18.7191147063763,18.8600442597193,18.5573889083187,18.5238605468576,16.8230188651619,17.335093717489,15.6886601074716,18.5717970753621,18.2927619816171,17.9534746460578,18.2700078174753,18.114362551013,18.2654731212644,18.1021294988036,18.1137981133421,18.7839669896107,18.5398706510364,18.3930468378973,18.7032682542186,17.9969092591083,18.2711164651736,17.6980738380696,18.1693280599447,18.3346617395493,18.0587263746292,18.1527156135711,17.8394314060763,18.1109420315213,18.7281663233725,18.2886903755597,18.9287352212297,18.4710678783288,19.4703927604825,19.527200166666,19.4403237562906,19.5279064792868,17.5683940802271,17.5545813576056,17.9172030620301,18.6099109544003,18.2497708582947,18.0988083017102,18.4415501353775,18.2639522718366
"C15586",20.9220812984428,19.6346019179563,20.0490455291645,20.7024500376087,19.4465805432471,18.4349295177313,18.3060705922879,18.4135990074054,20.275043478935,19.7130961503233,19.1283568830828,20.3324551080875,20.6369095546933,20.1242917310225,20.6403076106838,20.1152456308087,21.0385707445202,20.5125080412544,18.6564737455878,19.2059435541129,20.7177040315326,20.4754395541852,19.9825577578591,20.2476818650991,18.1409046429776,20.6256776333182,20.6113841795676,19.72133787762,21.0465398669707,20.3432041533531,21.0164852694372,20.2215812214124,21.629268117525,20.1565966525782,19.6703364061244,20.2557950653858,21.0100369965824,19.155660720342,18.5261018319587,18.9434191132847,18.4760895650087,20.2175862067906,20.2876120636723,18.9337482767821,20.0360340594088,NA,18.7924789406976,19.9879814611671,20.2442070260604,18.7340347865928,19.7436543610997,21.1609226888498,20.9466450295449,20.86252990929,20.7328207802264,21.3034357314978,20.6252771969612,21.630336456349,21.3635450061839,19.4998186432538,19.999946340415,21.4199020731552,24.3452750194372,19.9466193307685,18.6833270552039,20.3828952240364,18.7447977118709,19.8695110097531,20.1662023199019,19.2235374695419,18.7292589358224,19.0515196316418,19.8386545887845,20.3341063051354,19.585156942668,20.1399647150725,20.1218129901745,19.7445382375939,20.2746420456178,20.4754187727527,20.4309414937437,20.0061288078774,22.5771150687508,19.5687150755773,18.8492768068126,20.6549252922695,21.2490781434097,20.3521059455952,19.8293898289835,21.0280949147199,22.1731488613683,20.0509884958064,20.7581199038695,18.7007140176207,21.245526013848,23.3510542014866,19.7202308959791,18.8550631183676,20.1366169466185,22.000865157238,19.6065389553872,18.3757309756549,21.8561637142522,21.2007387952271,21.7770220882586,19.5880301591815,20.704720122163,18.8519960320298,20.149437032953,22.1175311854142,20.2557973700215,20.3396934519604,22.6598067084643,21.8646021734365,21.3789864289008,21.8861058739016,20.4339877771921,20.4301217327769,19.9179139674139,20.8171007649969,20.2089737425038,22.4782383524687,22.184665326759,20.4890061087936,21.1259494271374,21.5953034720119,20.4546968989981,19.9545470679693,20.7413558845455,19.6673038858187,19.965279816762
